TransactionID,Date,CustomerID,Product,Category,Region,Quantity,UnitPrice,Sales,PaymentMethod,Channel
5404,2026-06-25,C2064,Tablet,Electronics,North,1,29893,29893,UPI,Distributor
5405,2026-11-30,C1128,Printer,Office,East,5,11631,58155,Net Banking,Store
5406,2026-10-27,C1545,Mobile,Electronics,South,8,24684,197472,UPI,Online
5407,2026-08-27,C2896,Office Chair,Furniture,Northeast,1,9441,9441,Credit Card,Online
5408,2026-03-15,C1437,Mouse,Accessories,West,1,1634,1634,UPI,Online
5409,2026-01-08,C2348,Mobile,Electronics,North,2,26112,52224,UPI,Store
5410,2026-11-26,C2471,Laptop,Electronics,Northeast,2,64091,128182,Credit Card,Distributor
5411,2026-12-05,C1901,Printer,Office,West,5,11134,55670,Net Banking,Distributor
5412,2026-07-04,C1838,Laptop,Electronics,Central,3,59376,178128,Debit Card,Store
5413,2026-10-28,C1079,Printer,Office,South,6,11808,70848,Net Banking,Distributor
5414,2026-04-30,C2892,Keyboard,Accessories,Central,4,2730,10920,Debit Card,Store
5415,2026-03-09,C2937,Headphones,Accessories,West,5,3745,18725,Cash,Distributor
5416,2026-11-26,C2644,Headphones,Accessories,West,3,3789,11367,UPI,Distributor
5417,2026-01-01,C1542,Tablet,Electronics,Northeast,2,30584,61168,UPI,Distributor
5418,2026-06-02,C2270,Mobile,Electronics,East,7,24038,168266,Credit Card,Distributor
5419,2026-05-28,C2404,Mouse,Accessories,Central,6,1426,8556,Cash,Store
5420,2026-04-21,C1848,Headphones,Accessories,West,9,3921,35289,Credit Card,Distributor
5421,2026-07-20,C1430,Mouse,Accessories,West,5,1544,7720,Net Banking,Online
5422,2026-11-30,C1058,Monitor,Electronics,Northeast,6,18762,112572,Cash,Distributor
5423,2026-04-17,C2228,Mouse,Accessories,North,3,1352,4056,Cash,Distributor
5424,2026-12-11,C1319,Headphones,Accessories,East,4,4024,16096,Credit Card,Distributor
5425,2026-09-14,C2362,Office Chair,Furniture,West,4,9260,37040,Debit Card,Distributor
5426,2026-10-07,C2154,Headphones,Accessories,Central,6,4046,24276,Debit Card,Store
5427,2026-11-19,C2340,Monitor,Electronics,West,7,18637,130459,UPI,Online
5428,2026-10-06,C1781,Headphones,Accessories,Central,6,4198,25188,Cash,Distributor
5429,2026-07-30,C1973,Printer,Office,Northeast,7,13017,91119,Credit Card,Distributor
5430,2026-04-21,C2391,Printer,Office,Central,5,12895,64475,Cash,Distributor
5431,2026-11-05,C2806,Desk,Furniture,Central,4,14170,56680,Credit Card,Online
5432,2026-09-05,C1483,Desk,Furniture,North,10,13760,137600,Net Banking,Online
5433,2026-04-21,C1492,Office Chair,Furniture,South,8,9810,78480,Debit Card,Store
5434,2026-02-19,C2924,Mouse,Accessories,South,5,1449,7245,Cash,Store
5435,2026-12-15,C1777,Tablet,Electronics,East,7,32119,224833,Debit Card,Online
5436,2026-08-22,C1012,Headphones,Accessories,South,7,4387,30709,Net Banking,Distributor
5437,2026-03-12,C1754,Monitor,Electronics,Northeast,9,20972,188748,Credit Card,Distributor
5438,2026-02-08,C1813,Headphones,Accessories,West,3,4118,12354,Net Banking,Store
5439,2026-03-10,C2379,Mouse,Accessories,Central,10,1412,14120,UPI,Online
5440,2026-02-22,C2296,Mobile,Electronics,South,9,24801,223209,Net Banking,Store
5441,2026-01-21,C1890,Office Chair,Furniture,Northeast,5,10427,52135,Credit Card,Distributor
5442,2026-02-24,C1756,Monitor,Electronics,East,4,18645,74580,Cash,Distributor
5443,2026-05-14,C1842,Laptop,Electronics,Northeast,7,63635,445445,Credit Card,Store
5444,2026-10-13,C1952,Laptop,Electronics,West,6,64987,389922,Net Banking,Store
5445,2026-09-06,C2604,Mobile,Electronics,North,9,23342,210078,Debit Card,Store
5446,2026-06-03,C1165,Keyboard,Accessories,Northeast,10,3250,32500,Credit Card,Store
5447,2026-08-28,C2383,Keyboard,Accessories,East,1,2990,2990,Credit Card,Online
5448,2026-11-17,C2625,Keyboard,Accessories,Central,3,2832,8496,Debit Card,Distributor
5449,2026-10-08,C2545,Keyboard,Accessories,Central,3,2868,8604,Credit Card,Online
5450,2026-06-28,C2332,Desk,Furniture,North,9,15293,137637,Net Banking,Online
5451,2026-01-02,C1393,Laptop,Electronics,North,4,64967,259868,Net Banking,Store
5452,2026-10-27,C2868,Tablet,Electronics,North,10,30719,307190,Net Banking,Online
5453,2026-01-14,C1291,Laptop,Electronics,South,5,55735,278675,Net Banking,Online
5454,2026-06-04,C1093,Monitor,Electronics,West,10,20550,205500,Debit Card,Store
5455,2026-05-24,C2745,Desk,Furniture,Central,10,15016,150160,Net Banking,Distributor
5456,2026-05-20,C1681,Keyboard,Accessories,South,8,2827,22616,UPI,Store
5457,2026-03-09,C1142,Mouse,Accessories,South,7,1389,9723,UPI,Store
5458,2026-05-18,C1080,Office Chair,Furniture,Northeast,6,10217,61302,UPI,Store
5459,2026-11-30,C2083,Printer,Office,Central,7,12178,85246,Net Banking,Online
5460,2026-02-08,C2610,Mobile,Electronics,Northeast,8,24480,195840,Net Banking,Store
5461,2026-10-10,C1083,Headphones,Accessories,Northeast,10,3614,36140,Debit Card,Distributor
5462,2026-11-16,C1457,Desk,Furniture,East,3,15799,47397,Cash,Online
5463,2026-05-09,C2771,Printer,Office,East,6,11763,70578,Debit Card,Online
5464,2026-12-16,C1962,Printer,Office,Central,5,12422,62110,Net Banking,Online
5465,2026-10-03,C2246,Printer,Office,Central,9,11724,105516,Debit Card,Online
5466,2026-01-23,C2686,Mobile,Electronics,West,9,22829,205461,UPI,Online
5467,2026-05-30,C1526,Printer,Office,North,5,10888,54440,Net Banking,Online
5468,2026-01-09,C2244,Keyboard,Accessories,Central,2,3159,6318,Debit Card,Store
5469,2026-11-01,C1707,Tablet,Electronics,West,2,32153,64306,UPI,Distributor
5470,2026-02-17,C1913,Mouse,Accessories,Central,6,1629,9774,Net Banking,Distributor
5471,2026-09-13,C2579,Laptop,Electronics,Central,3,54170,162510,Credit Card,Online
5472,2026-11-12,C1347,Headphones,Accessories,East,2,3979,7958,Net Banking,Online
5473,2026-10-23,C2987,Mouse,Accessories,North,7,1596,11172,UPI,Distributor
5474,2026-09-16,C2446,Tablet,Electronics,South,1,32826,32826,UPI,Online
5475,2026-03-14,C2474,Laptop,Electronics,North,5,63737,318685,Cash,Distributor
5476,2026-11-10,C1439,Monitor,Electronics,North,2,20746,41492,Debit Card,Online
5477,2026-06-29,C1015,Monitor,Electronics,West,4,18607,74428,Cash,Online
5478,2026-06-19,C2802,Desk,Furniture,South,9,13780,124020,Debit Card,Online
5479,2026-01-12,C1569,Printer,Office,East,9,11487,103383,Credit Card,Online
5480,2026-11-28,C1221,Keyboard,Accessories,East,2,2891,5782,Debit Card,Store
5481,2026-11-09,C1717,Mouse,Accessories,West,2,1438,2876,Credit Card,Distributor
5482,2026-01-15,C1673,Printer,Office,East,1,13034,13034,Credit Card,Online
5483,2026-02-15,C2765,Headphones,Accessories,Northeast,10,3929,39290,Credit Card,Online
5484,2026-04-22,C2098,Office Chair,Furniture,South,8,10404,83232,Cash,Distributor
5485,2026-03-09,C1756,Monitor,Electronics,Northeast,2,19657,39314,Credit Card,Distributor
5486,2026-02-02,C2103,Laptop,Electronics,West,5,63505,317525,Debit Card,Online
5487,2026-03-15,C2081,Desk,Furniture,West,1,14726,14726,Credit Card,Online
5488,2026-01-10,C2992,Tablet,Electronics,Central,6,30961,185766,UPI,Store
5489,2026-06-22,C1625,Mobile,Electronics,Central,7,23420,163940,Credit Card,Store
5490,2026-07-29,C2718,Office Chair,Furniture,North,3,9346,28038,Net Banking,Online
5491,2026-07-16,C2233,Desk,Furniture,North,9,14413,129717,UPI,Online
5492,2026-03-07,C1358,Keyboard,Accessories,Northeast,3,2914,8742,Credit Card,Distributor
5493,2026-11-21,C1493,Mouse,Accessories,North,1,1615,1615,Cash,Online
5494,2026-02-28,C2708,Office Chair,Furniture,East,7,10751,75257,Credit Card,Online
5495,2026-06-19,C2416,Mobile,Electronics,West,5,25159,125795,Debit Card,Distributor
5496,2026-11-23,C1127,Headphones,Accessories,East,10,3891,38910,Debit Card,Online
5497,2026-04-08,C2480,Printer,Office,East,8,13034,104272,UPI,Online
5498,2026-09-19,C1080,Mouse,Accessories,South,9,1444,12996,UPI,Online
5499,2026-08-01,C1992,Laptop,Electronics,North,3,57743,173229,Net Banking,Store
5500,2026-05-02,C1191,Mouse,Accessories,Northeast,7,1520,10640,Net Banking,Store
5501,2026-12-19,C1165,Laptop,Electronics,Northeast,10,56412,564120,Cash,Distributor
5502,2026-05-28,C1189,Office Chair,Furniture,North,7,10537,73759,Cash,Online
5503,2026-04-26,C1299,Desk,Furniture,West,2,15568,31136,Debit Card,Distributor
5504,2026-01-07,C1115,Mobile,Electronics,Northeast,10,24390,243900,Debit Card,Store
5505,2026-03-23,C2488,Mouse,Accessories,South,7,1495,10465,Net Banking,Online
5506,2026-07-15,C2603,Headphones,Accessories,South,9,3885,34965,Credit Card,Distributor
5507,2026-04-17,C1758,Mouse,Accessories,Northeast,5,1454,7270,Cash,Online
5508,2026-08-01,C2284,Laptop,Electronics,South,9,55090,495810,Debit Card,Distributor
5509,2026-04-13,C1140,Monitor,Electronics,East,7,20804,145628,UPI,Store
5510,2026-08-01,C1355,Tablet,Electronics,Central,1,27934,27934,Credit Card,Distributor
5511,2026-05-02,C1218,Office Chair,Furniture,North,6,10640,63840,Cash,Distributor
5512,2026-11-26,C1592,Mouse,Accessories,South,6,1608,9648,Debit Card,Distributor
5513,2026-02-05,C2774,Office Chair,Furniture,Central,2,10681,21362,Cash,Online
5514,2026-10-17,C2170,Keyboard,Accessories,Central,4,3084,12336,Credit Card,Distributor
5515,2026-11-10,C2399,Mobile,Electronics,West,3,24608,73824,Debit Card,Online
5516,2026-12-04,C2452,Mobile,Electronics,Central,5,24559,122795,UPI,Online
5517,2026-05-01,C1914,Tablet,Electronics,North,4,28746,114984,UPI,Online
5518,2026-07-02,C1720,Keyboard,Accessories,South,2,2773,5546,Net Banking,Distributor
5519,2026-04-16,C2244,Mobile,Electronics,Central,4,26292,105168,Cash,Distributor
5520,2026-02-03,C1494,Tablet,Electronics,South,5,29997,149985,Debit Card,Store
5521,2026-08-06,C2798,Monitor,Electronics,Northeast,5,21334,106670,Cash,Online
5522,2026-10-06,C1049,Office Chair,Furniture,East,10,9886,98860,Cash,Distributor
5523,2026-06-03,C2443,Mouse,Accessories,North,7,1412,9884,UPI,Distributor
5524,2026-02-02,C1821,Tablet,Electronics,Central,8,32250,258000,Net Banking,Online
5525,2026-09-30,C1237,Desk,Furniture,Central,3,15442,46326,Cash,Online
5526,2026-03-27,C2745,Tablet,Electronics,East,3,29739,89217,UPI,Distributor
5527,2026-09-21,C2274,Printer,Office,South,7,12397,86779,Debit Card,Distributor
5528,2026-09-08,C1916,Office Chair,Furniture,Northeast,3,10524,31572,UPI,Store
5529,2026-05-29,C2658,Office Chair,Furniture,Central,5,10499,52495,Net Banking,Online
5530,2026-02-18,C2983,Office Chair,Furniture,West,10,9362,93620,Net Banking,Online
5531,2026-07-20,C1179,Laptop,Electronics,Northeast,3,57362,172086,Cash,Online
5532,2026-05-28,C1031,Keyboard,Accessories,Central,4,3136,12544,Net Banking,Store
5533,2026-09-03,C1696,Printer,Office,North,7,12232,85624,Credit Card,Store
5534,2026-09-29,C2693,Headphones,Accessories,Central,10,3881,38810,Debit Card,Store
5535,2026-04-10,C1220,Printer,Office,East,4,10824,43296,Cash,Distributor
5536,2026-04-27,C1522,Tablet,Electronics,Central,8,28174,225392,Credit Card,Distributor
5537,2026-06-08,C1677,Laptop,Electronics,Central,3,64644,193932,Credit Card,Store
5538,2026-05-05,C1795,Tablet,Electronics,Northeast,2,31420,62840,Cash,Distributor
5539,2026-11-19,C2272,Mobile,Electronics,South,2,26001,52002,UPI,Store
5540,2026-04-27,C2833,Mobile,Electronics,East,6,24620,147720,Debit Card,Distributor
5541,2026-06-16,C1979,Tablet,Electronics,South,1,28126,28126,Debit Card,Store
5542,2026-01-09,C2509,Mouse,Accessories,Central,7,1451,10157,UPI,Online
5543,2026-08-11,C1982,Headphones,Accessories,Central,1,3972,3972,Debit Card,Online
5544,2026-03-27,C1174,Mouse,Accessories,South,7,1430,10010,UPI,Store
5545,2026-01-21,C1176,Headphones,Accessories,Northeast,6,3681,22086,Cash,Store
5546,2026-01-30,C2033,Printer,Office,Northeast,2,11259,22518,Credit Card,Store
5547,2026-10-20,C2090,Mouse,Accessories,Central,6,1398,8388,Net Banking,Online
5548,2026-05-12,C2425,Mobile,Electronics,Northeast,4,25509,102036,Net Banking,Online
5549,2026-10-08,C2808,Laptop,Electronics,Central,9,62011,558099,Net Banking,Distributor
5550,2026-11-05,C1825,Office Chair,Furniture,Central,7,9245,64715,Net Banking,Online
5551,2026-07-03,C1087,Mobile,Electronics,Central,8,25713,205704,UPI,Distributor
5552,2026-10-21,C2256,Office Chair,Furniture,Central,5,9518,47590,Debit Card,Store
5553,2026-07-17,C1569,Printer,Office,South,8,11033,88264,Debit Card,Online
5554,2026-04-17,C2373,Printer,Office,South,10,11840,118400,Credit Card,Store
5555,2026-11-17,C2326,Headphones,Accessories,North,5,3717,18585,Net Banking,Distributor
5556,2026-03-16,C2678,Mobile,Electronics,South,9,23253,209277,Debit Card,Distributor
5557,2026-09-16,C2015,Laptop,Electronics,East,10,64011,640110,Credit Card,Distributor
5558,2026-06-11,C1442,Monitor,Electronics,Northeast,5,18723,93615,Debit Card,Distributor
5559,2026-08-09,C2877,Laptop,Electronics,East,3,64481,193443,Net Banking,Online
5560,2026-01-17,C2107,Monitor,Electronics,Northeast,9,20740,186660,Net Banking,Distributor
5561,2026-09-20,C1671,Headphones,Accessories,South,1,4235,4235,Credit Card,Distributor
5562,2026-04-02,C2455,Mouse,Accessories,North,5,1462,7310,Debit Card,Store
5563,2026-09-23,C2159,Office Chair,Furniture,North,8,10406,83248,UPI,Online
5564,2026-10-19,C2686,Tablet,Electronics,West,5,31949,159745,Cash,Online
5565,2026-04-18,C1028,Laptop,Electronics,South,1,57054,57054,Debit Card,Online
5566,2026-04-10,C2827,Printer,Office,West,9,12025,108225,Debit Card,Store
5567,2026-08-18,C2101,Mouse,Accessories,West,8,1356,10848,UPI,Distributor
5568,2026-12-26,C1388,Headphones,Accessories,South,3,3723,11169,Debit Card,Online
5569,2026-04-05,C2925,Mobile,Electronics,West,4,26977,107908,UPI,Distributor
5570,2026-10-14,C1960,Mobile,Electronics,South,10,23873,238730,UPI,Store
5571,2026-03-24,C2487,Headphones,Accessories,South,6,4086,24516,Debit Card,Online
5572,2026-08-02,C1182,Printer,Office,West,3,10974,32922,Cash,Store
5573,2026-01-07,C1822,Keyboard,Accessories,West,7,3020,21140,Cash,Distributor
5574,2026-01-06,C2380,Mobile,Electronics,West,6,27258,163548,Credit Card,Distributor
5575,2026-08-20,C2748,Mouse,Accessories,Central,2,1431,2862,Cash,Distributor
5576,2026-09-07,C2224,Laptop,Electronics,Northeast,6,58843,353058,Debit Card,Online
5577,2026-09-03,C1631,Mouse,Accessories,East,6,1427,8562,Net Banking,Store
5578,2026-05-12,C1436,Office Chair,Furniture,Central,2,10759,21518,Net Banking,Online
5579,2026-11-07,C1143,Desk,Furniture,North,6,15467,92802,UPI,Distributor
5580,2026-08-19,C2464,Mobile,Electronics,Central,3,25022,75066,Credit Card,Online
5581,2026-09-01,C1520,Office Chair,Furniture,South,6,9229,55374,Net Banking,Distributor
5582,2026-12-07,C2203,Printer,Office,West,9,13036,117324,Credit Card,Online
5583,2026-11-22,C1374,Printer,Office,East,2,12749,25498,Cash,Distributor
5584,2026-11-26,C1020,Desk,Furniture,Central,5,16063,80315,Net Banking,Distributor
5585,2026-06-10,C1986,Desk,Furniture,West,4,13884,55536,UPI,Online
5586,2026-02-27,C1520,Tablet,Electronics,South,4,30984,123936,Debit Card,Store
5587,2026-09-16,C2739,Desk,Furniture,South,10,15422,154220,Debit Card,Store
5588,2026-04-12,C1837,Desk,Furniture,Northeast,1,15841,15841,UPI,Store
5589,2026-12-18,C2675,Tablet,Electronics,Northeast,10,32619,326190,Cash,Distributor
5590,2026-04-18,C2006,Mobile,Electronics,West,3,25847,77541,Cash,Store
5591,2026-08-24,C1936,Monitor,Electronics,Northeast,2,18767,37534,Debit Card,Online
5592,2026-03-14,C2779,Mouse,Accessories,South,2,1599,3198,Net Banking,Store
5593,2026-06-08,C1254,Mouse,Accessories,South,2,1604,3208,Debit Card,Store
5594,2026-05-12,C1790,Desk,Furniture,South,9,15399,138591,Cash,Store
5595,2026-09-22,C2992,Tablet,Electronics,South,4,31823,127292,Net Banking,Store
5596,2026-04-13,C1619,Tablet,Electronics,East,1,27605,27605,UPI,Distributor
5597,2026-10-29,C1270,Mobile,Electronics,East,3,24838,74514,UPI,Online
5598,2026-03-12,C1830,Mouse,Accessories,East,9,1479,13311,Debit Card,Distributor
5599,2026-07-21,C1215,Mobile,Electronics,South,10,22628,226280,Cash,Store
5600,2026-05-01,C1838,Laptop,Electronics,West,8,61947,495576,UPI,Distributor
5601,2026-10-12,C2471,Laptop,Electronics,East,5,61341,306705,Cash,Store
5602,2026-09-22,C1144,Office Chair,Furniture,Central,2,9560,19120,UPI,Distributor
5603,2026-08-02,C1989,Desk,Furniture,Central,10,15597,155970,Net Banking,Online
5604,2026-05-13,C2265,Monitor,Electronics,West,7,18007,126049,Cash,Store
5605,2026-01-12,C1869,Desk,Furniture,South,4,14613,58452,UPI,Online
5606,2026-02-19,C2254,Mouse,Accessories,East,2,1445,2890,Net Banking,Store
5607,2026-07-15,C2312,Laptop,Electronics,North,5,64445,322225,Debit Card,Store
5608,2026-07-31,C2752,Monitor,Electronics,Northeast,7,21576,151032,Cash,Distributor
5609,2026-07-22,C1845,Headphones,Accessories,North,9,4134,37206,Cash,Online
5610,2026-07-10,C1223,Mouse,Accessories,South,9,1378,12402,UPI,Store
5611,2026-04-11,C1608,Office Chair,Furniture,Northeast,5,10501,52505,Cash,Distributor
5612,2026-04-22,C1090,Desk,Furniture,South,4,14832,59328,Credit Card,Distributor
5613,2026-11-23,C1624,Mouse,Accessories,West,5,1519,7595,Net Banking,Online
5614,2026-08-01,C1622,Printer,Office,Central,4,12350,49400,Net Banking,Distributor
5615,2026-04-10,C1601,Desk,Furniture,Northeast,2,13546,27092,Credit Card,Store
5616,2026-05-05,C2865,Tablet,Electronics,Northeast,6,29467,176802,Debit Card,Store
5617,2026-06-16,C2063,Desk,Furniture,North,4,13540,54160,Cash,Online
5618,2026-06-21,C2340,Laptop,Electronics,East,8,57487,459896,Net Banking,Online
5619,2026-09-07,C2130,Monitor,Electronics,Northeast,7,21964,153748,Debit Card,Store
5620,2026-03-16,C1917,Keyboard,Accessories,Central,4,3210,12840,Credit Card,Distributor
5621,2026-12-21,C2940,Headphones,Accessories,Central,1,4299,4299,Debit Card,Online
5622,2026-02-02,C1761,Monitor,Electronics,Northeast,9,20190,181710,Debit Card,Online
5623,2026-02-05,C2416,Desk,Furniture,Northeast,7,14717,103019,Cash,Online
5624,2026-07-01,C2364,Printer,Office,South,9,12159,109431,Cash,Online
5625,2026-08-02,C2793,Monitor,Electronics,Northeast,5,19641,98205,Net Banking,Online
5626,2026-10-06,C1648,Monitor,Electronics,South,8,21379,171032,UPI,Store
5627,2026-01-06,C2121,Mobile,Electronics,North,10,27150,271500,Cash,Online
5628,2026-02-28,C2534,Office Chair,Furniture,East,10,9543,95430,Net Banking,Distributor
5629,2026-12-12,C1147,Headphones,Accessories,North,4,3848,15392,Credit Card,Store
5630,2026-12-01,C1642,Printer,Office,South,9,11993,107937,Debit Card,Online
5631,2026-10-06,C2672,Headphones,Accessories,South,6,3772,22632,Net Banking,Distributor
5632,2026-03-26,C2904,Laptop,Electronics,West,10,55820,558200,Debit Card,Store
5633,2026-02-14,C1395,Laptop,Electronics,East,10,64629,646290,UPI,Distributor
5634,2026-06-27,C1839,Printer,Office,West,7,11496,80472,Credit Card,Store
5635,2026-07-09,C2454,Laptop,Electronics,North,10,63930,639300,Debit Card,Store
5636,2026-11-11,C2538,Monitor,Electronics,South,10,18078,180780,Debit Card,Store
5637,2026-05-25,C2645,Office Chair,Furniture,West,7,9336,65352,Debit Card,Store
5638,2026-03-26,C2830,Tablet,Electronics,North,6,30205,181230,Debit Card,Online
5639,2026-10-23,C2178,Mouse,Accessories,West,4,1552,6208,Cash,Online
5640,2026-07-17,C1142,Monitor,Electronics,Central,7,18719,131033,Debit Card,Online
5641,2026-04-11,C1094,Monitor,Electronics,Northeast,10,18925,189250,Cash,Online
5642,2026-05-04,C1422,Office Chair,Furniture,East,8,10918,87344,Credit Card,Store
5643,2026-12-10,C2871,Mouse,Accessories,East,8,1548,12384,Net Banking,Online
5644,2026-11-21,C2744,Tablet,Electronics,Central,7,29618,207326,Cash,Store
